Indicator,Sim_ID,L1_Budget_Pct,L1_Label,Target_Percentile,V2_MAE_Acc
Height,5,0.5,25C_x_8K,90%,95.45454545454545
Height,5,0.6,25C_x_9K,10%,75.0
Height,5,0.6,25C_x_9K,100%,100.0
Height,5,0.6,25C_x_9K,20%,80.0
Height,5,0.6,25C_x_9K,30%,75.0
Height,5,0.6,25C_x_9K,40%,95.0
Height,5,0.6,25C_x_9K,50%,91.66666666666666
Height,5,0.6,25C_x_9K,60%,86.66666666666666
Height,5,0.6,25C_x_9K,70%,88.88888888888889
Height,5,0.6,25C_x_9K,80%,95.0
Height,5,0.6,25C_x_9K,90%,95.45454545454545
Height,5,0.7,25C_x_10K,10%,75.0
Height,5,0.7,25C_x_10K,100%,100.0
Height,5,0.7,25C_x_10K,20%,80.0
Height,5,0.7,25C_x_10K,30%,87.5
Height,5,0.7,25C_x_10K,40%,100.0
Height,5,0.7,25C_x_10K,50%,95.83333333333333
Height,5,0.7,25C_x_10K,60%,93.33333333333333
Height,5,0.7,25C_x_10K,70%,91.66666666666666
Height,5,0.7,25C_x_10K,80%,95.0
Height,5,0.7,25C_x_10K,90%,95.45454545454545
Height,5,0.8,25C_x_12K,10%,75.0
Height,5,0.8,25C_x_12K,100%,100.0
Height,5,0.8,25C_x_12K,20%,90.0
Height,5,0.8,25C_x_12K,30%,81.25
Height,5,0.8,25C_x_12K,40%,90.0
Height,5,0.8,25C_x_12K,50%,91.66666666666667
Height,5,0.8,25C_x_12K,60%,93.33333333333333
Height,5,0.8,25C_x_12K,70%,91.66666666666666
Height,5,0.8,25C_x_12K,80%,92.5
Height,5,0.8,25C_x_12K,90%,95.45454545454545
Height,5,0.9,25C_x_14K,10%,75.0
Height,5,0.9,25C_x_14K,100%,100.0
Height,5,0.9,25C_x_14K,20%,80.0
Height,5,0.9,25C_x_14K,30%,87.5
Height,5,0.9,25C_x_14K,40%,90.0
Height,5,0.9,25C_x_14K,50%,91.66666666666667
Height,5,0.9,25C_x_14K,60%,93.33333333333333
Height,5,0.9,25C_x_14K,70%,91.66666666666666
Height,5,0.9,25C_x_14K,80%,95.0
Height,5,0.9,25C_x_14K,90%,95.45454545454545
Height,5,1.0,25C_x_15K,10%,100.0
Height,5,1.0,25C_x_15K,100%,100.0
Height,5,1.0,25C_x_15K,20%,70.0
Height,5,1.0,25C_x_15K,30%,87.5
Height,5,1.0,25C_x_15K,40%,95.0
Height,5,1.0,25C_x_15K,50%,95.83333333333333
Height,5,1.0,25C_x_15K,60%,93.33333333333333
Height,5,1.0,25C_x_15K,70%,91.66666666666666
Height,5,1.0,25C_x_15K,80%,95.0
Height,5,1.0,25C_x_15K,90%,97.72727272727272
Height,6,0.1,25C_x_2K,10%,50.0
Height,6,0.1,25C_x_2K,100%,100.0
Height,6,0.1,25C_x_2K,20%,60.0
Height,6,0.1,25C_x_2K,30%,62.5
Height,6,0.1,25C_x_2K,40%,65.0
Height,6,0.1,25C_x_2K,50%,75.0
Height,6,0.1,25C_x_2K,60%,76.66666666666666
Height,6,0.1,25C_x_2K,70%,83.33333333333334
Height,6,0.1,25C_x_2K,80%,85.0
Height,6,0.1,25C_x_2K,90%,88.63636363636363
Height,6,0.2,25C_x_3K,10%,50.0
Height,6,0.2,25C_x_3K,100%,100.0
Height,6,0.2,25C_x_3K,20%,50.0
Height,6,0.2,25C_x_3K,30%,62.5
Height,6,0.2,25C_x_3K,40%,75.0
Height,6,0.2,25C_x_3K,50%,70.83333333333333
Height,6,0.2,25C_x_3K,60%,80.0
Height,6,0.2,25C_x_3K,70%,86.11111111111111
Height,6,0.2,25C_x_3K,80%,87.5
Height,6,0.2,25C_x_3K,90%,90.9090909090909
Height,6,0.3,25C_x_4K,10%,50.0
Height,6,0.3,25C_x_4K,100%,100.0
Height,6,0.3,25C_x_4K,20%,50.0
Height,6,0.3,25C_x_4K,30%,62.5
Height,6,0.3,25C_x_4K,40%,80.0
Height,6,0.3,25C_x_4K,50%,79.16666666666667
Height,6,0.3,25C_x_4K,60%,80.0
Height,6,0.3,25C_x_4K,70%,80.55555555555554
Height,6,0.3,25C_x_4K,80%,90.0
Height,6,0.3,25C_x_4K,90%,95.45454545454545
Height,6,0.4,25C_x_6K,10%,25.0
Height,6,0.4,25C_x_6K,100%,100.0
Height,6,0.4,25C_x_6K,20%,60.0
Height,6,0.4,25C_x_6K,30%,75.0
Height,6,0.4,25C_x_6K,40%,85.0
Height,6,0.4,25C_x_6K,50%,83.33333333333333
Height,6,0.4,25C_x_6K,60%,83.33333333333334
Height,6,0.4,25C_x_6K,70%,86.11111111111111
Height,6,0.4,25C_x_6K,80%,90.0
Height,6,0.4,25C_x_6K,90%,95.45454545454545
Height,6,0.5,25C_x_8K,10%,50.0
Height,6,0.5,25C_x_8K,100%,100.0
Height,6,0.5,25C_x_8K,20%,60.0
Height,6,0.5,25C_x_8K,30%,75.0
Height,6,0.5,25C_x_8K,40%,90.0
Height,6,0.5,25C_x_8K,50%,91.66666666666666
Height,6,0.5,25C_x_8K,60%,86.66666666666667
Height,6,0.5,25C_x_8K,70%,86.11111111111111
Height,6,0.5,25C_x_8K,80%,95.0
Height,6,0.5,25C_x_8K,90%,95.45454545454545
Height,6,0.6,25C_x_9K,10%,75.0
Height,6,0.6,25C_x_9K,100%,100.0
Height,6,0.6,25C_x_9K,20%,70.0
Height,6,0.6,25C_x_9K,30%,75.0
Height,6,0.6,25C_x_9K,40%,90.0
Height,6,0.6,25C_x_9K,50%,87.5
Height,6,0.6,25C_x_9K,60%,90.0
Height,6,0.6,25C_x_9K,70%,88.88888888888889
Height,6,0.6,25C_x_9K,80%,95.0
Height,6,0.6,25C_x_9K,90%,97.72727272727272
Height,6,0.7,25C_x_10K,10%,75.0
Height,6,0.7,25C_x_10K,100%,100.0
Height,6,0.7,25C_x_10K,20%,70.0
Height,6,0.7,25C_x_10K,30%,81.25
Height,6,0.7,25C_x_10K,40%,90.0
Height,6,0.7,25C_x_10K,50%,91.66666666666666
Height,6,0.7,25C_x_10K,60%,90.0
Height,6,0.7,25C_x_10K,70%,88.88888888888889
Height,6,0.7,25C_x_10K,80%,95.0
Height,6,0.7,25C_x_10K,90%,97.72727272727272
Height,6,0.8,25C_x_12K,10%,100.0
Height,6,0.8,25C_x_12K,100%,100.0
Height,6,0.8,25C_x_12K,20%,70.0
Height,6,0.8,25C_x_12K,30%,81.25
Height,6,0.8,25C_x_12K,40%,90.0
Height,6,0.8,25C_x_12K,50%,95.83333333333333
Height,6,0.8,25C_x_12K,60%,93.33333333333333
Height,6,0.8,25C_x_12K,70%,88.88888888888889
Height,6,0.8,25C_x_12K,80%,92.5
Height,6,0.8,25C_x_12K,90%,97.72727272727272
Height,6,0.9,25C_x_14K,10%,100.0
Height,6,0.9,25C_x_14K,100%,100.0
Height,6,0.9,25C_x_14K,20%,80.0
Height,6,0.9,25C_x_14K,30%,81.25
Height,6,0.9,25C_x_14K,40%,100.0
Height,6,0.9,25C_x_14K,50%,95.83333333333333
Height,6,0.9,25C_x_14K,60%,93.33333333333333
Height,6,0.9,25C_x_14K,70%,88.88888888888889
Height,6,0.9,25C_x_14K,80%,92.5
Height,6,0.9,25C_x_14K,90%,97.72727272727272
Height,6,1.0,25C_x_15K,10%,100.0
Height,6,1.0,25C_x_15K,100%,100.0
Height,6,1.0,25C_x_15K,20%,70.0
Height,6,1.0,25C_x_15K,30%,87.5
Height,6,1.0,25C_x_15K,40%,95.0
Height,6,1.0,25C_x_15K,50%,95.83333333333333
Height,6,1.0,25C_x_15K,60%,93.33333333333333
Height,6,1.0,25C_x_15K,70%,91.66666666666666
Height,6,1.0,25C_x_15K,80%,95.0
Height,6,1.0,25C_x_15K,90%,97.72727272727272
Height,7,0.1,25C_x_2K,10%,50.0
Height,7,0.1,25C_x_2K,100%,100.0
Height,7,0.1,25C_x_2K,20%,60.0
Height,7,0.1,25C_x_2K,30%,68.75
Height,7,0.1,25C_x_2K,40%,75.0
Height,7,0.1,25C_x_2K,50%,66.66666666666667
Height,7,0.1,25C_x_2K,60%,73.33333333333333
Height,7,0.1,25C_x_2K,70%,86.11111111111111
Height,7,0.1,25C_x_2K,80%,87.5
Height,7,0.1,25C_x_2K,90%,93.18181818181819
Height,7,0.2,25C_x_3K,10%,25.0
Height,7,0.2,25C_x_3K,100%,100.0
Height,7,0.2,25C_x_3K,20%,50.0
Height,7,0.2,25C_x_3K,30%,62.5
Height,7,0.2,25C_x_3K,40%,70.0
Height,7,0.2,25C_x_3K,50%,75.0
Height,7,0.2,25C_x_3K,60%,83.33333333333333
Height,7,0.2,25C_x_3K,70%,86.11111111111111
Height,7,0.2,25C_x_3K,80%,92.5
Height,7,0.2,25C_x_3K,90%,93.18181818181819
Height,7,0.3,25C_x_4K,10%,50.0
Height,7,0.3,25C_x_4K,100%,100.0
Height,7,0.3,25C_x_4K,20%,60.0
Height,7,0.3,25C_x_4K,30%,62.5
Height,7,0.3,25C_x_4K,40%,75.0
Height,7,0.3,25C_x_4K,50%,79.16666666666667
Height,7,0.3,25C_x_4K,60%,86.66666666666666
Height,7,0.3,25C_x_4K,70%,88.88888888888889
Height,7,0.3,25C_x_4K,80%,87.5
Height,7,0.3,25C_x_4K,90%,90.9090909090909
Height,7,0.4,25C_x_6K,10%,50.0
Height,7,0.4,25C_x_6K,100%,100.0
Height,7,0.4,25C_x_6K,20%,60.0
Height,7,0.4,25C_x_6K,30%,81.25
Height,7,0.4,25C_x_6K,40%,85.0
Height,7,0.4,25C_x_6K,50%,87.5
Height,7,0.4,25C_x_6K,60%,86.66666666666666
Height,7,0.4,25C_x_6K,70%,86.11111111111111
Height,7,0.4,25C_x_6K,80%,92.5
Height,7,0.4,25C_x_6K,90%,95.45454545454545
Height,7,0.5,25C_x_8K,10%,75.0
Height,7,0.5,25C_x_8K,100%,100.0
Height,7,0.5,25C_x_8K,20%,60.0
Height,7,0.5,25C_x_8K,30%,75.0
Height,7,0.5,25C_x_8K,40%,85.0
Height,7,0.5,25C_x_8K,50%,87.5
Height,7,0.5,25C_x_8K,60%,90.0
Height,7,0.5,25C_x_8K,70%,86.11111111111111
Height,7,0.5,25C_x_8K,80%,92.5
Height,7,0.5,25C_x_8K,90%,95.45454545454545
Height,7,0.6,25C_x_9K,10%,50.0
Height,7,0.6,25C_x_9K,100%,100.0
Height,7,0.6,25C_x_9K,20%,80.0
Height,7,0.6,25C_x_9K,30%,81.25
Height,7,0.6,25C_x_9K,40%,85.0
Height,7,0.6,25C_x_9K,50%,91.66666666666666
Height,7,0.6,25C_x_9K,60%,90.0
Height,7,0.6,25C_x_9K,70%,91.66666666666667
Height,7,0.6,25C_x_9K,80%,95.0
Height,7,0.6,25C_x_9K,90%,95.45454545454545
Height,7,0.7,25C_x_10K,10%,75.0
Height,7,0.7,25C_x_10K,100%,100.0
Height,7,0.7,25C_x_10K,20%,70.0
Height,7,0.7,25C_x_10K,30%,75.0
Height,7,0.7,25C_x_10K,40%,85.0
Height,7,0.7,25C_x_10K,50%,87.5
Height,7,0.7,25C_x_10K,60%,93.33333333333334
Height,7,0.7,25C_x_10K,70%,91.66666666666667
Height,7,0.7,25C_x_10K,80%,97.5
Height,7,0.7,25C_x_10K,90%,95.45454545454545
Height,7,0.8,25C_x_12K,10%,75.0
Height,7,0.8,25C_x_12K,100%,100.0
Height,7,0.8,25C_x_12K,20%,90.0
Height,7,0.8,25C_x_12K,30%,75.0
Height,7,0.8,25C_x_12K,40%,85.0
Height,7,0.8,25C_x_12K,50%,91.66666666666667
Height,7,0.8,25C_x_12K,60%,90.0
Height,7,0.8,25C_x_12K,70%,88.88888888888889
Height,7,0.8,25C_x_12K,80%,95.0
Height,7,0.8,25C_x_12K,90%,95.45454545454545
Height,7,0.9,25C_x_14K,10%,75.0
Height,7,0.9,25C_x_14K,100%,100.0
Height,7,0.9,25C_x_14K,20%,80.0
Height,7,0.9,25C_x_14K,30%,81.25
Height,7,0.9,25C_x_14K,40%,90.0
Height,7,0.9,25C_x_14K,50%,95.83333333333333
Height,7,0.9,25C_x_14K,60%,93.33333333333333
Height,7,0.9,25C_x_14K,70%,94.44444444444444
Height,7,0.9,25C_x_14K,80%,92.5
Height,7,0.9,25C_x_14K,90%,97.72727272727272
Height,7,1.0,25C_x_15K,10%,100.0
Height,7,1.0,25C_x_15K,100%,100.0
Height,7,1.0,25C_x_15K,20%,70.0
Height,7,1.0,25C_x_15K,30%,87.5
Height,7,1.0,25C_x_15K,40%,95.0
Height,7,1.0,25C_x_15K,50%,95.83333333333333
Height,7,1.0,25C_x_15K,60%,93.33333333333333
Height,7,1.0,25C_x_15K,70%,91.66666666666666
Height,7,1.0,25C_x_15K,80%,95.0
Height,7,1.0,25C_x_15K,90%,97.72727272727272
Height,8,0.1,25C_x_2K,10%,50.0
Height,8,0.1,25C_x_2K,100%,100.0
Height,8,0.1,25C_x_2K,20%,60.0
Height,8,0.1,25C_x_2K,30%,62.5
Height,8,0.1,25C_x_2K,40%,70.0
Height,8,0.1,25C_x_2K,50%,66.66666666666666
Height,8,0.1,25C_x_2K,60%,76.66666666666666
Height,8,0.1,25C_x_2K,70%,80.55555555555557
Height,8,0.1,25C_x_2K,80%,80.0
Height,8,0.1,25C_x_2K,90%,90.9090909090909
Height,8,0.2,25C_x_3K,10%,50.0
Height,8,0.2,25C_x_3K,100%,100.0
Height,8,0.2,25C_x_3K,20%,60.0
Height,8,0.2,25C_x_3K,30%,62.5
Height,8,0.2,25C_x_3K,40%,70.0
Height,8,0.2,25C_x_3K,50%,70.83333333333333
Height,8,0.2,25C_x_3K,60%,80.0
Height,8,0.2,25C_x_3K,70%,88.88888888888889
Height,8,0.2,25C_x_3K,80%,92.5
Height,8,0.2,25C_x_3K,90%,93.18181818181819
Height,8,0.3,25C_x_4K,10%,25.0
Height,8,0.3,25C_x_4K,100%,100.0
Height,8,0.3,25C_x_4K,20%,60.0
Height,8,0.3,25C_x_4K,30%,68.75
Height,8,0.3,25C_x_4K,40%,75.0
Height,8,0.3,25C_x_4K,50%,70.83333333333333
Height,8,0.3,25C_x_4K,60%,83.33333333333334
Height,8,0.3,25C_x_4K,70%,88.88888888888889
Height,8,0.3,25C_x_4K,80%,92.5
Height,8,0.3,25C_x_4K,90%,97.72727272727272
Height,8,0.4,25C_x_6K,10%,25.0
Height,8,0.4,25C_x_6K,100%,100.0
Height,8,0.4,25C_x_6K,20%,50.0
Height,8,0.4,25C_x_6K,30%,68.75
Height,8,0.4,25C_x_6K,40%,75.0
Height,8,0.4,25C_x_6K,50%,79.16666666666667
Height,8,0.4,25C_x_6K,60%,90.0
Height,8,0.4,25C_x_6K,70%,88.88888888888889
Height,8,0.4,25C_x_6K,80%,95.0
Height,8,0.4,25C_x_6K,90%,97.72727272727272
Height,8,0.5,25C_x_8K,10%,50.0
Height,8,0.5,25C_x_8K,100%,100.0
Height,8,0.5,25C_x_8K,20%,60.0
Height,8,0.5,25C_x_8K,30%,62.5
Height,8,0.5,25C_x_8K,40%,80.0
Height,8,0.5,25C_x_8K,50%,79.16666666666667
Height,8,0.5,25C_x_8K,60%,86.66666666666666
Height,8,0.5,25C_x_8K,70%,91.66666666666667
Height,8,0.5,25C_x_8K,80%,95.0
Height,8,0.5,25C_x_8K,90%,95.45454545454545
Height,8,0.6,25C_x_9K,10%,50.0
Height,8,0.6,25C_x_9K,100%,100.0
Height,8,0.6,25C_x_9K,20%,70.0
Height,8,0.6,25C_x_9K,30%,62.5
Height,8,0.6,25C_x_9K,40%,75.0
Height,8,0.6,25C_x_9K,50%,83.33333333333333
Height,8,0.6,25C_x_9K,60%,90.0
Height,8,0.6,25C_x_9K,70%,91.66666666666667
Height,8,0.6,25C_x_9K,80%,95.0
Height,8,0.6,25C_x_9K,90%,95.45454545454545
Height,8,0.7,25C_x_10K,10%,100.0
Height,8,0.7,25C_x_10K,100%,100.0
Height,8,0.7,25C_x_10K,20%,70.0
Height,8,0.7,25C_x_10K,30%,62.5
Height,8,0.7,25C_x_10K,40%,80.0
Height,8,0.7,25C_x_10K,50%,83.33333333333333
Height,8,0.7,25C_x_10K,60%,90.0
Height,8,0.7,25C_x_10K,70%,86.11111111111111
Height,8,0.7,25C_x_10K,80%,95.0
Height,8,0.7,25C_x_10K,90%,93.18181818181819
Height,8,0.8,25C_x_12K,10%,75.0
Height,8,0.8,25C_x_12K,100%,100.0
Height,8,0.8,25C_x_12K,20%,70.0
Height,8,0.8,25C_x_12K,30%,68.75
Height,8,0.8,25C_x_12K,40%,85.0
Height,8,0.8,25C_x_12K,50%,83.33333333333333
Height,8,0.8,25C_x_12K,60%,93.33333333333333
Height,8,0.8,25C_x_12K,70%,91.66666666666666
Height,8,0.8,25C_x_12K,80%,95.0
Height,8,0.8,25C_x_12K,90%,95.45454545454545
Height,8,0.9,25C_x_14K,10%,100.0
Height,8,0.9,25C_x_14K,100%,100.0
Height,8,0.9,25C_x_14K,20%,70.0
Height,8,0.9,25C_x_14K,30%,75.0
Height,8,0.9,25C_x_14K,40%,95.0
Height,8,0.9,25C_x_14K,50%,91.66666666666667
Height,8,0.9,25C_x_14K,60%,93.33333333333333
Height,8,0.9,25C_x_14K,70%,91.66666666666666
Height,8,0.9,25C_x_14K,80%,95.0
Height,8,0.9,25C_x_14K,90%,95.45454545454545
Height,8,1.0,25C_x_15K,10%,100.0
Height,8,1.0,25C_x_15K,100%,100.0
Height,8,1.0,25C_x_15K,20%,70.0
Height,8,1.0,25C_x_15K,30%,87.5
Height,8,1.0,25C_x_15K,40%,95.0
Height,8,1.0,25C_x_15K,50%,95.83333333333333
Height,8,1.0,25C_x_15K,60%,93.33333333333333
Height,8,1.0,25C_x_15K,70%,91.66666666666666
Height,8,1.0,25C_x_15K,80%,95.0
Height,8,1.0,25C_x_15K,90%,97.72727272727272
Height,9,0.1,25C_x_2K,10%,25.0
Height,9,0.1,25C_x_2K,100%,100.0
Height,9,0.1,25C_x_2K,20%,40.0
Height,9,0.1,25C_x_2K,30%,43.75
Height,9,0.1,25C_x_2K,40%,65.0
Height,9,0.1,25C_x_2K,50%,66.66666666666666
Height,9,0.1,25C_x_2K,60%,73.33333333333333
Height,9,0.1,25C_x_2K,70%,80.55555555555554
Height,9,0.1,25C_x_2K,80%,85.0
Height,9,0.1,25C_x_2K,90%,93.18181818181819
Height,9,0.2,25C_x_3K,10%,50.0
Height,9,0.2,25C_x_3K,100%,100.0
Height,9,0.2,25C_x_3K,20%,40.0
Height,9,0.2,25C_x_3K,30%,37.5
Height,9,0.2,25C_x_3K,40%,55.0
Height,9,0.2,25C_x_3K,50%,66.66666666666667
Height,9,0.2,25C_x_3K,60%,76.66666666666666
Height,9,0.2,25C_x_3K,70%,83.33333333333333
Height,9,0.2,25C_x_3K,80%,87.5
Height,9,0.2,25C_x_3K,90%,93.18181818181819
Height,9,0.3,25C_x_4K,10%,25.0
Height,9,0.3,25C_x_4K,100%,100.0
Height,9,0.3,25C_x_4K,20%,50.0
Height,9,0.3,25C_x_4K,30%,56.25
Height,9,0.3,25C_x_4K,40%,70.0
Height,9,0.3,25C_x_4K,50%,70.83333333333333
Height,9,0.3,25C_x_4K,60%,83.33333333333334
Height,9,0.3,25C_x_4K,70%,86.11111111111111
Height,9,0.3,25C_x_4K,80%,87.5
Height,9,0.3,25C_x_4K,90%,93.18181818181819
Height,9,0.4,25C_x_6K,10%,25.0
Height,9,0.4,25C_x_6K,100%,100.0
Height,9,0.4,25C_x_6K,20%,60.0
Height,9,0.4,25C_x_6K,30%,62.5
Height,9,0.4,25C_x_6K,40%,85.0
Height,9,0.4,25C_x_6K,50%,83.33333333333334
Height,9,0.4,25C_x_6K,60%,86.66666666666666
Height,9,0.4,25C_x_6K,70%,88.88888888888889
Height,9,0.4,25C_x_6K,80%,90.0
Height,9,0.4,25C_x_6K,90%,93.18181818181819
Height,9,0.5,25C_x_8K,10%,25.0
Height,9,0.5,25C_x_8K,100%,100.0
Height,9,0.5,25C_x_8K,20%,80.0
Height,9,0.5,25C_x_8K,30%,75.0
Height,9,0.5,25C_x_8K,40%,90.0
Height,9,0.5,25C_x_8K,50%,91.66666666666666
Height,9,0.5,25C_x_8K,60%,93.33333333333333
Height,9,0.5,25C_x_8K,70%,91.66666666666667
Height,9,0.5,25C_x_8K,80%,90.0
Height,9,0.5,25C_x_8K,90%,93.18181818181819
Height,9,0.6,25C_x_9K,10%,25.0
Height,9,0.6,25C_x_9K,100%,100.0
Height,9,0.6,25C_x_9K,20%,60.0
Height,9,0.6,25C_x_9K,30%,68.75
Height,9,0.6,25C_x_9K,40%,95.0
Height,9,0.6,25C_x_9K,50%,91.66666666666666
Height,9,0.6,25C_x_9K,60%,90.0
Height,9,0.6,25C_x_9K,70%,91.66666666666667
Height,9,0.6,25C_x_9K,80%,87.5
Height,9,0.6,25C_x_9K,90%,93.18181818181819
Height,9,0.7,25C_x_10K,10%,25.0
Height,9,0.7,25C_x_10K,100%,100.0
Height,9,0.7,25C_x_10K,20%,60.0
Height,9,0.7,25C_x_10K,30%,75.0
Height,9,0.7,25C_x_10K,40%,95.0
Height,9,0.7,25C_x_10K,50%,87.5
Height,9,0.7,25C_x_10K,60%,90.0
Height,9,0.7,25C_x_10K,70%,91.66666666666667
Height,9,0.7,25C_x_10K,80%,90.0
Height,9,0.7,25C_x_10K,90%,93.18181818181819
Height,9,0.8,25C_x_12K,10%,50.0
Height,9,0.8,25C_x_12K,100%,100.0
Height,9,0.8,25C_x_12K,20%,70.0
Height,9,0.8,25C_x_12K,30%,81.25
Height,9,0.8,25C_x_12K,40%,95.0
Height,9,0.8,25C_x_12K,50%,91.66666666666667
Height,9,0.8,25C_x_12K,60%,93.33333333333333
Height,9,0.8,25C_x_12K,70%,94.44444444444444
Height,9,0.8,25C_x_12K,80%,90.0
Height,9,0.8,25C_x_12K,90%,95.45454545454545
Height,9,0.9,25C_x_14K,10%,75.0
Height,9,0.9,25C_x_14K,100%,100.0
Height,9,0.9,25C_x_14K,20%,70.0
Height,9,0.9,25C_x_14K,30%,75.0
Height,9,0.9,25C_x_14K,40%,95.0
Height,9,0.9,25C_x_14K,50%,95.83333333333333
Height,9,0.9,25C_x_14K,60%,93.33333333333333
Height,9,0.9,25C_x_14K,70%,91.66666666666666
Height,9,0.9,25C_x_14K,80%,95.0
Height,9,0.9,25C_x_14K,90%,97.72727272727272
Height,9,1.0,25C_x_15K,10%,100.0
Height,9,1.0,25C_x_15K,100%,100.0
Height,9,1.0,25C_x_15K,20%,70.0
Height,9,1.0,25C_x_15K,30%,87.5
Height,9,1.0,25C_x_15K,40%,95.0
Height,9,1.0,25C_x_15K,50%,95.83333333333333
Height,9,1.0,25C_x_15K,60%,93.33333333333333
Height,9,1.0,25C_x_15K,70%,91.66666666666666
Height,9,1.0,25C_x_15K,80%,95.0
Height,9,1.0,25C_x_15K,90%,97.72727272727272
